2.0	0.398849125159	3.90111775793	4.0	0.357737104825	0.642262895175	0.5570281623	0.144284781934	2.52659038902
4.0	0.393645138327	3.90182442647	4.0	0.356536502547	0.643463497453	0.554115540224	0.118734259052	2.54651411137
8.0	0.368057652312	3.95842644864	4.0	0.36170212766	0.63829787234	0.566705472556	0.073750047249	2.58181540809
10.0	0.366757578709	4.0177138692	4.4	0.355072463768	0.644927536232	0.550722418442	0.0276671146929	2.60933638444
12.0	0.350223410695	3.97992702359	4.4	0.361481481481	0.638518518519	0.566196065065	0.0323458669245	2.61586575133
14.0	0.351925157866	4.06762889087	4.6	0.358712121212	0.641287878788	0.559543983179	0.0108533014846	2.65537757437
16.0	0.341452529165	4.12783532934	4.6	0.354563106796	0.645436893204	0.549477043328	-0.00163662938267	2.69165522502
18.0	0.333076675745	4.25983666724	5.0	0.358250497018	0.641749502982	0.558332751573	0.031287129128	2.70761250953
20.0	0.334168976819	4.26472300924	5.0	0.348268839104	0.651731160896	0.534818065735	0.0510607908045	2.7455682685
22.0	0.319668651208	4.36128487305	5.0	0.356576200418	0.643423799582	0.554430508448	0.0547661362087	2.76341723875
24.0	0.325387396475	4.49464602402	5.0	0.348927038627	0.651072961373	0.536166102628	0.028893722524	2.81967963387
26.0	0.313961243771	4.54344367327	5.0	0.346696035242	0.653303964758	0.530924170091	0.0499061071566	2.82724637681
28.0	0.29730502753	4.58754004327	5.0	0.358823529412	0.641176470588	0.560179142621	0.0308721328592	2.86761250953
30.0	0.281136656588	4.53098900854	5.0	0.357674418605	0.642325581395	0.558262758055	0.0125970656039	2.88680396644
